episode_id,instance_seed,map_seed,target_seed,observation_seed,start_seed,start_x,start_y,sensor_range,resolution,action_depth,decision,x,y,target_x,target_y,observation,next_observation,next_x,next_y,selected_action,state_ms,policy_ms,action_ms,total_ms,cumulative_inference_ms,state_vfe,target_belief_entropy,selected_policy,selected_policy_posterior,selected_policy_efe,false_find,collision,success
map77115417-target906978376-obs1377521039-g10-T1,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,1,45,15,5,12,0,"[15, 5, 1, 0, 0]","[16, 5, 0, 0, 0]",16,5,RIGHT,22.8007,4.0935,0.0508,26.944999999999997,1290.7672,4.534311238419525,2.6151609767399195,4,0.22357021464012022,-15.449371097267369,False,False,False
map77115417-target906978376-obs1377521039-g10-T1,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,1,46,16,5,12,0,"[16, 5, 0, 0, 0]","[16, 4, 1, 0, 0]",16,4,DOWN,23.3893,3.9879,0.0497,27.4269,1318.1941,1.6669789003114295,2.7739746761106368,1,0.26518920039093313,-15.363650265977505,False,False,False
map77115417-target906978376-obs1377521039-g10-T1,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,1,47,16,4,12,0,"[16, 4, 1, 0, 0]","[16, 4, 0, 2, 0]",16,4,FIND,22.4785,6.365,0.0492,28.892699999999998,1347.0868,1.936408163399842,1.9804907297806538,0,0.9978211546109401,-8.050578359432569,True,False,False
map77115417-target906978376-obs1377521039-g10-T1,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,1,48,16,4,12,0,"[16, 4, 0, 2, 0]","[16, 5, 0, 0, 0]",16,5,UP,24.1897,10.9378,0.0576,35.1851,1382.2719,2.6984490031608463,2.0692590426183775,2,0.25333778057880396,-15.65525373079384,False,False,False
map77115417-target906978376-obs1377521039-g10-T1,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,1,49,16,5,12,0,"[16, 5, 0, 0, 0]","[16, 6, 0, 0, 0]",16,6,UP,23.1024,4.1052,0.0513,27.2589,1409.5308,0.22828492366047112,2.0617817789918247,2,0.25328998542226583,-15.650249027812087,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,0,0,4,12,0,"[0, 4, 1, 0, 0]","[1, 4, 0, 0, 0]",1,4,RIGHT,22.982,40.6826,0.0593,63.7239,63.7239,4.017360296586794,3.3277825113688673,20,0.5752236232711359,-25.588709743355313,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,1,1,4,12,0,"[1, 4, 0, 0, 0]","[2, 4, 0, 0, 0]",2,4,RIGHT,24.2804,9.0526,0.0629,33.3959,97.1198,2.503400758668594,4.178347228402734,24,0.06606945317402556,-30.672849836816845,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,2,2,4,12,0,"[2, 4, 0, 0, 0]","[2, 5, 0, 0, 0]",2,5,UP,23.7787,8.5248,0.0592,32.3627,129.4825,1.0716264512080111,4.416697935129922,12,0.07056490058644962,-30.83297364049665,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,3,2,5,12,0,"[2, 5, 0, 0, 0]","[2, 6, 0, 0, 0]",2,6,UP,23.1844,29.4601,0.0572,52.7017,182.18419999999998,0.5344003540488421,4.477497714423061,12,0.06954078396120662,-30.987806902558546,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,4,2,6,12,0,"[2, 6, 0, 0, 0]","[2, 7, 0, 0, 0]",2,7,UP,24.0793,8.9221,0.0583,33.05970000000001,215.2439,0.309647558132624,4.464175412255857,12,0.06795102663336208,-31.110723710545535,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,5,2,7,12,0,"[2, 7, 0, 0, 0]","[2, 8, 0, 0, 0]",2,8,UP,23.6762,8.4812,0.0586,32.216,247.4599,0.20313012945087125,4.429733558323448,12,0.06669247513594918,-31.192255070229702,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,6,2,8,12,0,"[2, 8, 0, 0, 0]","[2, 9, 0, 0, 0]",2,9,UP,24.2583,26.2935,0.0619,50.6137,298.0736,0.1538548744827333,4.393177301163312,12,0.0667998892640704,-31.222706669521315,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,7,2,9,12,0,"[2, 9, 0, 0, 0]","[2, 10, 0, 0, 0]",2,10,UP,24.2346,9.1216,0.0616,33.4178,331.4914,0.13586812626112366,4.363428941660165,12,0.06721523781094976,-31.22631084559278,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,8,2,10,12,0,"[2, 10, 0, 0, 0]","[2, 11, 0, 0, 0]",2,11,UP,23.2897,9.1808,0.0563,32.5268,364.0182,0.13576990232299488,4.33757975916813,12,0.06744401785608371,-31.22301669110728,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,9,2,11,12,0,"[2, 11, 0, 0, 0]","[2, 12, 0, 0, 0]",2,12,UP,23.3334,10.9164,0.0562,34.306,398.32419999999996,0.1350746034318039,4.3113601790889255,12,0.06764231271610648,-31.220363624279333,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,10,2,12,12,0,"[2, 12, 0, 0, 0]","[2, 13, 0, 0, 0]",2,13,UP,23.719,34.3689,0.0746,58.162499999999994,456.4866999999999,0.13900319981371348,4.285475229329212,12,0.06782537880821908,-31.21492119051719,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,11,2,13,12,0,"[2, 13, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,UP,23.6812,25.8812,0.0641,49.6265,506.11319999999995,0.13938260914224085,4.258269456635503,12,0.06777447304207009,-31.215094801393086,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,12,2,14,12,0,"[2, 14, 0, 0, 0]","[2, 15, 0, 0, 0]",2,15,UP,23.1801,8.4968,0.0586,31.7355,537.8486999999999,0.13561803242028567,4.230772986275145,12,0.06656014891008319,-31.234415407009543,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,13,2,15,12,0,"[2, 15, 0, 0, 0]","[3, 15, 0, 0, 0]",3,15,RIGHT,23.0848,8.8031,0.0581,31.946,569.7946999999999,0.11999264474548592,4.201977301824018,22,0.06524801108334241,-31.27124104391677,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,14,3,15,12,0,"[3, 15, 0, 0, 0]","[3, 16, 0, 0, 0]",3,16,UP,22.8436,30.9279,0.0609,53.8324,623.6270999999999,0.10194533519257741,4.17574564480393,14,0.06420179169823037,-31.304713829918693,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,15,3,16,12,0,"[3, 16, 0, 0, 0]","[4, 16, 0, 0, 0]",4,16,RIGHT,23.5512,8.6018,0.0632,32.21620000000001,655.8432999999999,0.08456261136614811,4.156304842245997,22,0.06384980106547775,-31.32547709546443,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,16,4,16,12,0,"[4, 16, 0, 0, 0]","[4, 17, 0, 0, 0]",4,17,UP,24.6693,8.8394,0.0637,33.572399999999995,689.4156999999999,0.07757368778152056,4.1432754340133275,12,0.06382129700745771,-31.334266810040273,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,17,4,17,12,0,"[4, 17, 0, 0, 0]","[4, 18, 0, 0, 0]",4,18,UP,23.4208,24.8644,0.0611,48.34630000000001,737.762,0.08017185374199388,4.135169197583782,14,0.06370188460818121,-31.338696394093144,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,18,4,18,12,0,"[4, 18, 0, 0, 0]","[5, 18, 0, 0, 0]",5,18,RIGHT,23.482,8.7869,0.0589,32.3278,770.0898,0.0769098412393672,4.129706652122007,22,0.06350708898750729,-31.34131697696885,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,19,5,18,12,0,"[5, 18, 0, 0, 0]","[5, 19, 0, 0, 0]",5,19,UP,23.9048,8.7652,0.0576,32.7276,802.8174,0.0749137095478566,4.12255863381357,14,0.06387056455202837,-31.33599642671585,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,20,5,19,12,0,"[5, 19, 0, 0, 0]","[6, 19, 0, 0, 0]",6,19,RIGHT,23.5497,9.0535,0.0576,32.6608,835.4782,0.07723162332183815,4.118432325556146,24,0.06495786900091736,-31.31672769694421,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,21,6,19,12,0,"[6, 19, 0, 0, 0]","[7, 19, 0, 0, 0]",7,19,RIGHT,24.025,23.7643,0.0634,47.8527,883.3309,0.08505464063470357,4.112999936734597,24,0.06792051562947736,-31.264419924008394,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,22,7,19,12,0,"[7, 19, 0, 0, 0]","[8, 19, 0, 0, 0]",8,19,RIGHT,23.2663,9.3247,0.0655,32.6565,915.9874000000001,0.0885187356295083,4.10376287255256,24,0.08209193356056736,-31.187347557121466,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,23,8,19,12,0,"[8, 19, 0, 0, 0]","[9, 19, 0, 0, 0]",9,19,RIGHT,23.2527,8.8437,0.0568,32.153200000000005,948.1406000000001,0.12760431605523934,4.083623518170411,21,0.09896489669731404,-31.213346642071954,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,24,9,19,12,0,"[9, 19, 0, 0, 0]","[9, 18, 0, 0, 0]",9,18,DOWN,23.2865,11.7089,0.0692,35.064600000000006,983.2052000000001,0.13372876988832977,4.044542708958904,6,0.07433226905847282,-31.268839462922664,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,25,9,18,12,0,"[9, 18, 0, 0, 0]","[9, 17, 0, 0, 0]",9,17,DOWN,24.309,8.6495,0.0629,33.0214,1016.2266000000001,0.10938180728520677,4.019894446120394,6,0.09527350942505237,-31.274873505091815,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,26,9,17,12,0,"[9, 17, 0, 0, 0]","[9, 16, 0, 0, 0]",9,16,DOWN,23.8724,9.414,0.0971,33.3835,1049.6101,0.10744554734973082,4.000652574790166,6,0.10499285862704034,-31.275561583307148,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,27,9,16,12,0,"[9, 16, 0, 0, 0]","[9, 15, 0, 0, 0]",9,15,DOWN,23.7114,8.8532,0.0631,32.6277,1082.2378,0.11057712855048527,3.981748160092958,6,0.10522453269360516,-31.272434627577674,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,28,9,15,12,0,"[9, 15, 0, 0, 0]","[9, 14, 0, 0, 0]",9,14,DOWN,24.0931,40.3358,0.0582,64.4871,1146.7249000000002,0.11435454730202858,3.9618899486125208,6,0.10563471052556961,-31.267131780252814,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,29,9,14,12,0,"[9, 14, 0, 0, 0]","[9, 13, 0, 0, 0]",9,13,DOWN,23.0676,9.3573,0.0574,32.4823,1179.2072,0.12028053714911639,3.941659668679912,6,0.10879827296906028,-31.22781339649523,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,30,9,13,12,0,"[9, 13, 0, 0, 0]","[9, 12, 0, 0, 0]",9,12,DOWN,23.8847,8.794,0.0556,32.7343,1211.9415000000001,0.12913962640172497,3.919549349895488,6,0.11058723655587299,-31.18684604833405,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,31,9,12,12,0,"[9, 12, 0, 0, 0]","[9, 11, 0, 0, 0]",9,11,DOWN,23.27,26.3571,0.0688,49.6959,1261.6374,0.16067667738646838,3.887716906722658,9,0.10666685919007636,-31.215784963203934,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,32,9,11,12,0,"[9, 11, 0, 0, 0]","[10, 11, 0, 0, 0]",10,11,RIGHT,23.8555,8.9576,0.0639,32.876999999999995,1294.5144,0.15189143207664896,3.85219823983407,24,0.10602656052544318,-31.22187167161402,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,33,10,11,12,0,"[10, 11, 0, 0, 0]","[11, 11, 0, 0, 0]",11,11,RIGHT,23.185,9.781,0.0614,33.0274,1327.5418,0.14950301754481396,3.8229394398270835,24,0.0753657499197895,-31.16551559433435,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,34,11,11,12,0,"[11, 11, 0, 0, 0]","[12, 11, 0, 0, 0]",12,11,RIGHT,23.9315,8.9325,0.0592,32.923199999999994,1360.465,0.18764178935536793,3.7944408412984325,24,0.08702071925310866,-31.06560881635848,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,35,12,11,12,0,"[12, 11, 0, 0, 0]","[13, 11, 0, 0, 0]",13,11,RIGHT,22.9555,25.024,0.06,48.039500000000004,1408.5045,0.28494438264831085,3.750795800227265,24,0.10623926070329143,-31.04446783636771,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,36,13,11,12,0,"[13, 11, 0, 0, 0]","[14, 11, 0, 0, 0]",14,11,RIGHT,23.9382,8.6668,0.0635,32.668499999999995,1441.173,0.3573108449402332,3.6551380128468605,24,0.08017932369014841,-31.070114662810685,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,37,14,11,12,0,"[14, 11, 0, 0, 0]","[15, 11, 0, 0, 0]",15,11,RIGHT,24.1229,8.2802,0.0631,32.4662,1473.6392,0.3446228781354578,3.571478883315665,24,0.06997148041686511,-31.070600380238005,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,38,15,11,12,0,"[15, 11, 0, 0, 0]","[16, 11, 0, 0, 0]",16,11,RIGHT,22.7742,22.2301,0.06,45.0643,1518.7035,0.32453353451316835,3.4867295044750235,24,0.06634667128365501,-31.13042897848129,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,39,16,11,12,0,"[16, 11, 0, 0, 0]","[16, 10, 0, 0, 0]",16,10,DOWN,23.0175,36.5561,0.0637,59.637299999999996,1578.3408000000002,0.25556772382103,3.4065601490169954,6,0.06700702676978257,-31.152700954047404,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,40,16,10,12,0,"[16, 10, 0, 0, 0]","[16, 9, 0, 0, 0]",16,9,DOWN,23.3448,8.6366,0.0586,32.04,1610.3808000000001,0.22686764465928774,3.351313698993541,6,0.07098553696327034,-31.117282668863517,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,41,16,9,12,0,"[16, 9, 0, 0, 0]","[16, 8, 0, 0, 0]",16,8,DOWN,23.047,8.4773,0.0556,31.5799,1641.9607,0.23528326678466024,3.29513833561862,6,0.07324655984687116,-31.081226847259376,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,42,16,8,12,0,"[16, 8, 0, 0, 0]","[16, 7, 0, 0, 0]",16,7,DOWN,24.4108,31.358,0.0651,55.8339,1697.7946000000002,0.28686477444056735,3.2379293348767626,6,0.07486453593480029,-31.0389087373126,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,43,16,7,12,0,"[16, 7, 0, 0, 0]","[16, 6, 0, 0, 0]",16,6,DOWN,23.4555,39.1245,0.0583,62.6383,1760.4329000000002,0.3202650165234477,3.1693570327576657,6,0.07669673783424047,-30.99790089933699,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,44,16,6,12,0,"[16, 6, 0, 0, 0]","[16, 5, 0, 0, 0]",16,5,DOWN,23.5453,8.287,0.0582,31.890500000000003,1792.3234000000002,0.33879176116872123,3.0928273547826324,6,0.07605482993630926,-30.984205052165123,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,45,16,5,12,0,"[16, 5, 0, 0, 0]","[16, 4, 0, 0, 0]",16,4,DOWN,23.311,8.653,0.0621,32.0261,1824.3495000000003,0.29865997289533047,3.000060365024652,6,0.06938244688254318,-31.1062377139168,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,46,16,4,12,0,"[16, 4, 0, 0, 0]","[16, 3, 1, 0, 0]",16,3,DOWN,24.1474,43.7666,0.0788,67.9928,1892.3423000000003,0.19248477893278046,2.9093355519510937,6,0.06421599485087358,-31.267009876181458,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,47,16,3,12,0,"[16, 3, 1, 0, 0]","[16, 2, 0, 0, 0]",16,2,DOWN,23.0442,24.3413,0.0592,47.4447,1939.7870000000003,7.527880514162879,2.796249478819396,6,0.07086378589941587,-30.567295634834167,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,48,16,2,12,0,"[16, 2, 0, 0, 0]","[16, 1, 1, 0, 0]",16,1,DOWN,23.5073,33.4421,0.0597,57.009100000000004,1996.7961000000003,0.751206270701318,2.794040406804301,9,0.06410062998943543,-31.095938951335754,False,False,False
map77115417-target906978376-obs1377521039-g10-T2,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,2,49,16,1,12,0,"[16, 1, 1, 0, 0]","[16, 1, 1, 1, 0]",16,1,FIND,23.2614,9.1156,0.0656,32.4426,2029.2387000000003,4.9602251097922005,2.15392249701372,0,0.17863756879021234,-28.484318877690644,False,False,True
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,0,0,4,12,0,"[0, 4, 1, 0, 0]","[1, 4, 0, 0, 0]",1,4,RIGHT,23.8956,455.1683,0.0716,479.1355,479.1355,4.017360296586794,3.3277825113688673,100,0.845333503155314,-35.75581070612821,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,1,1,4,12,0,"[1, 4, 0, 0, 0]","[2, 4, 0, 0, 0]",2,4,RIGHT,24.2663,458.3418,0.0703,482.67839999999995,961.8138999999999,2.503400758668594,4.178347228402734,124,0.01693831660482045,-45.990636294532536,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,2,2,4,12,0,"[2, 4, 0, 0, 0]","[2, 5, 0, 0, 0]",2,5,UP,24.0553,452.6301,0.0683,476.75370000000004,1438.5675999999999,1.0716264512080111,4.416697935129922,62,0.019859480101338464,-46.1857279604783,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,3,2,5,12,0,"[2, 5, 0, 0, 0]","[2, 6, 0, 0, 0]",2,6,UP,24.3519,454.8546,0.0693,479.2758,1917.8433999999997,0.5344003540488421,4.477497714423061,62,0.019376327338818472,-46.420303961899144,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,4,2,6,12,0,"[2, 6, 0, 0, 0]","[2, 7, 0, 0, 0]",2,7,UP,25.0742,417.4166,0.0666,442.55740000000003,2360.4008,0.309647558132624,4.464175412255857,62,0.01852768527586309,-46.614303694801016,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,5,2,7,12,0,"[2, 7, 0, 0, 0]","[2, 8, 0, 0, 0]",2,8,UP,25.276,470.8305,0.0741,496.18059999999997,2856.5814,0.20313012945087125,4.429733558323448,62,0.01799492175214945,-46.73832527474391,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,6,2,8,12,0,"[2, 8, 0, 0, 0]","[2, 9, 0, 0, 0]",2,9,UP,23.8626,469.2058,0.0666,493.135,3349.7164000000002,0.1538548744827333,4.393177301163312,62,0.018113563966011832,-46.77985122613048,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,7,2,9,12,0,"[2, 9, 0, 0, 0]","[2, 10, 0, 0, 0]",2,10,UP,24.7779,444.1984,0.066,469.04229999999995,3818.7587000000003,0.13586812626112366,4.363428941660165,62,0.01831862195857786,-46.7838381288672,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,8,2,10,12,0,"[2, 10, 0, 0, 0]","[2, 11, 0, 0, 0]",2,11,UP,23.4209,463.7019,0.0684,487.19120000000004,4305.9499000000005,0.13576990232299488,4.33757975916813,62,0.018454002659704788,-46.77702343192764,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,9,2,11,12,0,"[2, 11, 0, 0, 0]","[2, 12, 0, 0, 0]",2,12,UP,24.2746,458.9903,0.0696,483.3345,4789.2844000000005,0.1350746034318039,4.3113601790889255,62,0.018577743194516872,-46.77080350726367,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,10,2,12,12,0,"[2, 12, 0, 0, 0]","[2, 13, 0, 0, 0]",2,13,UP,23.7482,445.1049,0.0707,468.92379999999997,5258.2082,0.13900319981371348,4.285475229329212,62,0.01864456270200971,-46.76314353588094,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,11,2,13,12,0,"[2, 13, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,UP,24.1848,424.3759,0.0702,448.6309,5706.8391,0.13938260914224085,4.258269456635503,62,0.01839197512246387,-46.77621776436341,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,12,2,14,12,0,"[2, 14, 0, 0, 0]","[2, 15, 0, 0, 0]",2,15,UP,24.8018,433.3669,0.0931,458.2618,6165.1009,0.13561803242028567,4.230772986275145,64,0.01772528592164406,-46.8167513196495,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,13,2,15,12,0,"[2, 15, 0, 0, 0]","[3, 15, 0, 0, 0]",3,15,RIGHT,23.3995,441.0049,0.0707,464.4751,6629.576,0.11999264474548592,4.201977301824018,114,0.01704211640144215,-46.883142870479084,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,14,3,15,12,0,"[3, 15, 0, 0, 0]","[3, 16, 0, 0, 0]",3,16,UP,23.7754,438.3564,0.0692,462.201,7091.777,0.10194533519257741,4.17574564480393,72,0.016573040874064363,-46.937652775440114,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,15,3,16,12,0,"[3, 16, 0, 0, 0]","[4, 16, 0, 0, 0]",4,16,RIGHT,24.8683,427.7544,0.0694,452.6920999999999,7544.4691,0.08456261136614811,4.156304842245997,112,0.016309010439269606,-46.977311536593355,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,16,4,16,12,0,"[4, 16, 0, 0, 0]","[4, 17, 0, 0, 0]",4,17,UP,24.3595,464.0256,0.0663,488.45140000000004,8032.9205,0.07757368778152056,4.1432754340133275,64,0.016354894558920807,-46.985931010755976,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,17,4,17,12,0,"[4, 17, 0, 0, 0]","[4, 18, 0, 0, 0]",4,18,UP,24.6098,445.5693,0.0687,470.2478,8503.1683,0.08017185374199388,4.135169197583782,74,0.016258608489778236,-46.99632032520426,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,18,4,18,12,0,"[4, 18, 0, 0, 0]","[5, 18, 0, 0, 0]",5,18,RIGHT,24.4777,438.5984,0.0677,463.1438,8966.3121,0.0769098412393672,4.129706652122007,114,0.016303859271319242,-46.99293481730882,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,19,5,18,12,0,"[5, 18, 0, 0, 0]","[5, 19, 0, 0, 0]",5,19,UP,24.3821,434.3326,0.0708,458.7855,9425.0976,0.0749137095478566,4.12255863381357,74,0.016831263685403552,-46.976452673175814,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,20,5,19,12,0,"[5, 19, 0, 0, 0]","[6, 19, 0, 0, 0]",6,19,RIGHT,25.2101,453.3618,0.068,478.6399,9903.7375,0.07723162332183815,4.118432325556146,124,0.017787350140061584,-46.90229139745941,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,21,6,19,12,0,"[6, 19, 0, 0, 0]","[7, 19, 0, 0, 0]",7,19,RIGHT,24.8298,418.4468,0.0707,443.34729999999996,10347.084799999999,0.08505464063470357,4.112999936734597,124,0.020106996518243825,-46.81591733582969,False,False,False
map77115417-target906978376-obs1377521039-g10-T3,23,77115417,906978376,1377521039,1490209942,0,4,5.0,10,3,22,7,19,12,0,"[7, 19, 0, 0, 0]","[8, 19, 0, 0, 0]",8,19,RIGHT,24.3872,422.503,0.0693,446.9595,10794.0443,0.0885187356295083,4.10376287255256,121,0.02471974336981927,-46.73437853720247,False,False,False
