episode_id,map_seed,target_seed,observation_seed,resolution,action_depth,decision,x,y,target_x,target_y,observation,next_observation,next_x,next_y,selected_action,state_ms,policy_ms,action_ms,total_ms,cumulative_inference_ms,state_vfe,target_belief_entropy,selected_policy,selected_policy_posterior,selected_policy_efe,false_find,collision,success
map0-target2-obs0-g20-T3,0,2,0,20,3,5,1,6,18,10,"[1, 6, 0, 0, 0]","[2, 6, 0, 0, 0]",2,6,RIGHT,129.3404,279.7866,0.0744,409.20140000000004,1528.1442000000002,0.6516332711543508,5.678445330877805,124,0.020786880618298517,-46.28746508537986,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,6,2,6,18,10,"[2, 6, 0, 0, 0]","[3, 6, 0, 0, 0]",3,6,RIGHT,131.527,72.3387,0.0641,203.9298,1732.074,0.4113721784995298,5.690647436083777,124,0.019005535635828158,-46.513412295310324,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,7,3,6,18,10,"[3, 6, 0, 0, 0]","[3, 7, 0, 0, 0]",3,7,UP,126.6646,100.5487,0.0659,227.2792,1959.3532,0.2629562720724183,5.653236994037149,62,0.018163431122685498,-46.680818090254874,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,8,3,7,18,10,"[3, 7, 0, 0, 0]","[3, 8, 0, 0, 0]",3,8,UP,130.1008,113.3666,0.0764,243.5438,2202.897,0.18189380639291375,5.606322627882386,62,0.01839103511691781,-46.73824874752897,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,9,3,8,18,10,"[3, 8, 0, 0, 0]","[3, 9, 0, 0, 0]",3,9,UP,125.9772,96.9197,0.0667,222.9636,2425.8606,0.156979683759572,5.566232697490063,62,0.01876904858861809,-46.744758001838335,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,10,3,9,18,10,"[3, 9, 0, 0, 0]","[3, 10, 0, 0, 0]",3,10,UP,126.7193,96.1652,0.0747,222.9592,2648.8198,0.14824553918520714,5.53191179640552,62,0.019138089795137234,-46.73266873748671,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,11,3,10,18,10,"[3, 10, 0, 0, 0]","[3, 11, 0, 0, 0]",3,11,UP,128.1679,104.5414,0.066,232.7753,2881.5951,0.1484667811830592,5.499293345887001,62,0.019399511823360787,-46.7199770257534,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,12,3,11,18,10,"[3, 11, 0, 0, 0]","[3, 12, 0, 0, 0]",3,12,UP,130.1721,87.3873,0.0685,217.62789999999998,3099.223,0.15107901214405972,5.465748101029944,62,0.019392757269826838,-46.719122297969356,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,13,3,12,18,10,"[3, 12, 0, 0, 0]","[3, 13, 0, 0, 0]",3,13,UP,131.7842,82.5732,0.0654,214.4228,3313.6458,0.14906739238013825,5.431012115593342,62,0.018761782161803357,-46.75446151627233,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,14,3,13,18,10,"[3, 13, 0, 0, 0]","[3, 14, 0, 0, 0]",3,14,UP,131.8635,105.5685,0.0964,237.52839999999998,3551.1742,0.13757013486267336,5.395587797437076,62,0.01749370908195538,-46.84320779083276,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,15,3,14,18,10,"[3, 14, 0, 0, 0]","[3, 15, 0, 0, 0]",3,15,UP,129.0135,84.7309,0.0658,213.81019999999998,3764.9844,0.11280212008365693,5.36332993584112,62,0.016390655349993878,-46.94671995354274,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,16,3,15,18,10,"[3, 15, 0, 0, 0]","[4, 15, 0, 0, 0]",4,15,RIGHT,133.3413,78.8636,0.0658,212.2707,3977.2551,0.08807603532889786,5.342229462929849,112,0.016039995894002075,-46.99962101256679,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,17,4,15,18,10,"[4, 15, 0, 0, 0]","[4, 16, 0, 0, 0]",4,16,UP,129.7854,73.716,0.0665,203.56789999999998,4180.822999999999,0.08495178377729418,5.332818320274196,62,0.016013167255526557,-47.00896473141899,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,18,4,16,18,10,"[4, 16, 0, 0, 0]","[4, 17, 0, 0, 0]",4,17,UP,126.735,98.9962,0.066,225.7972,4406.620199999999,0.07885673775936415,5.327750057220818,64,0.016204557799455507,-46.99849403299842,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,19,4,17,18,10,"[4, 17, 0, 0, 0]","[4, 18, 0, 0, 0]",4,18,UP,125.4396,99.8511,0.0652,225.35590000000002,4631.9761,0.0798279067333056,5.323835845208206,72,0.01618267567736918,-47.000273605073794,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,20,4,18,18,10,"[4, 18, 0, 0, 0]","[5, 18, 0, 0, 0]",5,18,RIGHT,127.7038,98.1992,0.0654,225.96840000000003,4857.9445,0.07964059865150684,5.319955405549654,114,0.016395540184867503,-46.987212374462324,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,21,5,18,18,10,"[5, 18, 0, 0, 0]","[5, 19, 0, 0, 0]",5,19,UP,124.765,83.1637,0.0843,208.013,5065.9574999999995,0.08070678721148096,5.314996602914961,74,0.017309570603718877,-46.94156449434472,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,22,5,19,18,10,"[5, 19, 0, 0, 0]","[6, 19, 0, 0, 0]",6,19,RIGHT,129.9989,103.3389,0.0668,233.4046,5299.362099999999,0.08308611170423584,5.310798442871111,124,0.01881222073713325,-46.835254896166,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,23,6,19,18,10,"[6, 19, 0, 0, 0]","[7, 19, 0, 0, 0]",7,19,RIGHT,129.9598,78.9163,0.0647,208.9408,5508.3029,0.09469130869984115,5.302340989607474,124,0.02137198796602348,-46.73741515518521,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,24,7,19,18,10,"[7, 19, 0, 0, 0]","[8, 19, 0, 0, 0]",8,19,RIGHT,130.3439,92.2003,0.0692,222.61339999999998,5730.9163,0.09999430648554943,5.286694470496196,121,0.025957051164848925,-46.666717755769156,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,25,8,19,18,10,"[8, 19, 0, 0, 0]","[9, 19, 0, 0, 0]",9,19,RIGHT,129.3308,81.1623,0.0663,210.55940000000004,5941.4757,0.1398207889215528,5.250635422550931,106,0.031130122668431025,-46.732099801121464,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,26,9,19,18,10,"[9, 19, 0, 0, 0]","[9, 18, 0, 0, 0]",9,18,DOWN,129.9475,92.7046,0.0683,222.72039999999998,6164.1961,0.14997588983521437,5.207038241400051,31,0.021966095151654867,-46.80696568338649,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,27,9,18,18,10,"[9, 18, 0, 0, 0]","[9, 17, 0, 0, 0]",9,17,DOWN,131.8599,109.8755,0.0779,241.81330000000003,6406.0094,0.13313122216805315,5.176314362244629,31,0.029731304119917097,-46.807320965695176,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,28,9,17,18,10,"[9, 17, 0, 0, 0]","[9, 16, 0, 0, 0]",9,16,DOWN,129.8979,93.6452,0.0838,223.62689999999998,6629.6363,0.13453923826106234,5.150731552917735,31,0.032649719202386934,-46.78620629670209,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,29,9,16,18,10,"[9, 16, 0, 0, 0]","[9, 15, 0, 0, 0]",9,15,DOWN,133.0442,87.9506,0.0679,221.0627,6850.6990000000005,0.142064659329118,5.124021510357914,31,0.03378746433342873,-46.766772460105415,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,30,9,15,18,10,"[9, 15, 0, 0, 0]","[9, 14, 0, 0, 0]",9,14,DOWN,129.9851,101.3648,0.1219,231.4718,7082.170800000001,0.1493237572404554,5.094291554111752,34,0.033440814338869494,-46.762271397468574,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,31,9,14,18,10,"[9, 14, 0, 0, 0]","[9, 13, 0, 0, 0]",9,13,DOWN,129.0095,114.8326,0.1242,243.96630000000002,7326.137100000001,0.15924314545504092,5.059993134366362,46,0.03224282597102873,-46.78848925807248,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,32,9,13,18,10,"[9, 13, 0, 0, 0]","[10, 13, 0, 0, 0]",10,13,RIGHT,129.8603,87.9281,0.0688,217.8572,7543.994300000001,0.1595998290779895,5.0230916674394654,109,0.03193548057662322,-46.79372524623261,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,33,10,13,18,10,"[10, 13, 0, 0, 0]","[10, 12, 0, 0, 0]",10,12,DOWN,129.915,101.8161,0.0675,231.7986,7775.792900000001,0.16789112898134356,4.988445732980592,49,0.022136896868400386,-46.73056343571633,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,34,10,12,18,10,"[10, 12, 0, 0, 0]","[11, 12, 1, 0, 0]",11,12,RIGHT,127.8152,95.8202,0.0651,223.7005,7999.493400000001,0.17287643136659023,4.955387983105427,124,0.024607691626152575,-46.574598208122985,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,35,11,12,18,10,"[11, 12, 1, 0, 0]","[12, 12, 1, 0, 0]",12,12,RIGHT,125.8341,82.6454,0.1042,208.5837,8208.0771,6.156384481658057,4.528876555784592,120,0.09003622968664496,-44.73996657174339,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,36,12,12,18,10,"[12, 12, 1, 0, 0]","[12, 12, 0, 2, 0]",12,12,FIND,129.629,88.4204,0.0788,218.1282,8426.2053,1.830585135506967,3.5961566881728846,0,0.8733964030367604,-30.828574382840475,True,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,37,12,12,18,10,"[12, 12, 0, 2, 0]","[13, 12, 1, 0, 0]",13,12,RIGHT,130.9617,146.7959,0.0789,277.8365,8704.041799999999,2.6048590259194726,3.771911007425578,120,0.30096330795133014,-43.49621781128138,False,False,False
map0-target2-obs0-g20-T3,0,2,0,20,3,38,13,12,18,10,"[13, 12, 1, 0, 0]","[13, 12, 1, 1, 0]",13,12,FIND,126.9772,88.3328,0.0662,215.3762,8919.418,1.8566499300168016,3.259091104977051,0,0.4919634294130745,-32.44762757789839,False,False,True
map0-target3-obs0-g2-T1,0,3,0,2,1,0,1,1,18,5,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,1.7778,0.9329,0.0571,2.7678000000000003,2.7678000000000003,0.4325585772405598,1.3386327153984912,2,0.26517767924818536,-15.493743728509827,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,1,1,2,18,5,"[1, 2, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,RIGHT,1.7473,0.8918,0.0479,2.687,5.4548000000000005,0.2552500089266504,1.2148161246128233,4,0.2556884069579473,-15.594353280189301,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,2,2,2,18,5,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,1.736,0.8679,0.0466,2.6505,8.1053,0.11323566757108396,1.1265263559404157,2,0.2505866998393286,-15.667595695652052,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,3,2,3,18,5,"[2, 3, 0, 0, 0]","[3, 3, 0, 0, 0]",3,3,RIGHT,1.7538,0.8772,0.047,2.6780000000000004,10.7833,0.06805180026744358,1.1025062888271215,4,0.2500366970362671,-15.682942600073236,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,4,3,3,18,5,"[3, 3, 0, 0, 0]","[3, 4, 0, 0, 0]",3,4,UP,1.7394,0.9595,0.0442,2.7431,13.5264,0.061297252630337175,1.0989283671553878,2,0.2500006654703602,-15.684615117267041,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,5,3,4,18,5,"[3, 4, 0, 0, 0]","[4, 4, 0, 0, 0]",4,4,RIGHT,2.0803,0.922,0.0493,3.0516,16.578,0.06065463767731189,1.0985876027385395,4,0.24999965232655758,-15.684733684627952,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,6,4,4,18,5,"[4, 4, 0, 0, 0]","[4, 5, 1, 0, 0]",4,5,UP,1.7015,0.8386,0.044,2.5841,19.1621,0.06061085883282135,1.0985613839534167,2,0.2499996166326426,-15.684740863323155,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,7,4,5,18,5,"[4, 5, 1, 0, 0]","[5, 5, 0, 0, 0]",5,5,RIGHT,1.6778,0.8625,0.0436,2.5839000000000003,21.746,11.73602063502245,1.0986262861221805,4,0.24999964112191822,-15.68472171843925,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,8,5,5,18,5,"[5, 5, 0, 0, 0]","[5, 6, 0, 0, 0]",5,6,UP,1.6717,0.8344,0.0411,2.5472,24.2932,0.06061509910391954,1.0985638145921182,2,0.25033833087747936,-15.682934317544667,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,9,5,6,18,5,"[5, 6, 0, 0, 0]","[5, 7, 0, 0, 0]",5,7,UP,1.6622,0.7897,0.0398,2.4917,26.7849,0.08222635458817333,1.0984528248481475,2,0.2523019742261241,-15.672499387973874,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,10,5,7,18,5,"[5, 7, 0, 0, 0]","[5, 8, 0, 0, 0]",5,8,UP,1.588,1.1052,0.0444,2.7376,29.5225,0.13065703288492378,1.0973150838159145,2,0.25899189754228974,-15.629563259495377,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,11,5,8,18,5,"[5, 8, 0, 0, 0]","[5, 9, 0, 0, 0]",5,9,UP,1.6598,0.8167,0.0412,2.5176999999999996,32.0402,0.25249645695017525,1.0864613656064006,2,0.2729827381675993,-15.530433592331702,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,12,5,9,18,5,"[5, 9, 0, 0, 0]","[5, 10, 0, 0, 0]",5,10,UP,1.6038,0.8192,0.0403,2.4633000000000003,34.5035,0.3949482957589252,1.0188152155729613,2,0.27594025282216955,-15.464012677913528,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,13,5,10,18,5,"[5, 10, 0, 0, 0]","[5, 11, 0, 0, 0]",5,11,UP,1.591,0.807,0.0408,2.4388,36.9423,0.3081478088861675,0.84904125665825,2,0.258240701424777,-15.568370848781225,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,14,5,11,18,5,"[5, 11, 0, 0, 0]","[5, 12, 0, 0, 0]",5,12,UP,1.6003,0.7958,0.0397,2.4358,39.3781,0.12730015633137712,0.7254706469137994,2,0.2506321813315744,-15.66527497671101,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,15,5,12,18,5,"[5, 12, 0, 0, 0]","[5, 13, 0, 0, 0]",5,13,UP,1.601,0.8062,0.0405,2.4477,41.8258,0.06844804577477874,0.6966033988793355,2,0.25001761896342384,-15.683225658558046,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,16,5,13,18,5,"[5, 13, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,UP,1.5907,1.2321,0.051,2.8738,44.699600000000004,0.06116366128397966,0.6933615703252498,2,0.24999995716610668,-15.684653310795499,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,17,5,14,18,5,"[5, 14, 0, 0, 0]","[5, 15, 0, 0, 0]",5,15,UP,1.6983,0.8438,0.0428,2.5849,47.2845,0.060639682145677234,0.6931064569763907,2,0.24999962197727987,-15.684736613668814,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,18,5,15,18,5,"[5, 15, 0, 0, 0]","[6, 15, 0, 0, 0]",6,15,RIGHT,1.6225,0.812,0.0411,2.4756,49.7601,0.06060978486541972,0.6930892542854854,4,0.24999979727796182,-15.684740068253875,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,19,6,15,18,5,"[6, 15, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,RIGHT,1.6078,0.7973,0.0402,2.4453,52.205400000000004,0.061213800968190006,0.693090327872137,4,0.2500015511329479,-15.684730941386926,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,20,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6033,0.7968,0.04,2.4401,54.645500000000006,0.06260721558415504,0.6930970819363271,1,0.3333328532021217,-15.684732320409283,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,21,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6087,0.8021,0.0401,2.4509,57.0964,0.062466871716802125,0.693103032680268,2,0.3333336094026321,-15.684730953397422,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,22,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6638,0.9187,0.0452,2.6277,59.7241,0.06260469102123802,0.693109013263556,2,0.33333285323597284,-15.684732320796861,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,23,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.9872,0.8696,0.0493,2.9061000000000003,62.6302,0.06246452690360765,0.6931141869778287,2,0.3333336094623524,-15.684730953075386,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,24,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.64,0.8248,0.0434,2.5082,65.1384,0.06260217096081186,0.6931193279617649,1,0.33333285326550677,-15.684732320506004,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,25,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.5964,0.789,0.0396,2.4250000000000003,67.5634,0.06246218230423484,0.6931237202595397,2,0.33333360951677127,-15.684730952744516,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,26,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6018,0.7883,0.0402,2.4303,69.9937,0.06259965086736914,0.6931280213025184,1,0.33333285329216644,-15.684732320241753,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,27,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6231,0.8001,0.0397,2.4629,72.45660000000001,0.06245983766424786,0.6931316321224701,2,0.3333336095658677,-15.68473095244696,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,28,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.618,0.9506,0.0551,2.6237,75.08030000000001,0.06259713073354238,0.6931350931814165,2,0.3333328533159561,-15.684732320006521,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,29,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.9625,0.9766,0.065,3.0040999999999998,78.0844,0.06245749299035238,0.6931379224883363,2,0.33333360960964337,-15.684730952182871,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,30,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6915,0.8545,0.0438,2.5898000000000003,80.6742,0.06259461056745148,0.6931405435295744,1,0.33333285333687435,-15.684732319800325,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,31,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6569,0.8588,0.0413,2.557,83.2312,0.06245514829014966,0.6931425912959344,2,0.3333336096480959,-15.684730951952247,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,32,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7043,0.855,0.0416,2.6008999999999998,85.8321,0.06259209037726989,0.6931443722939621,2,0.3333328533549228,-15.684732319623162,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,33,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7488,0.8588,0.042,2.6495999999999995,88.48169999999999,0.062452803571244116,0.693145638499838,2,0.33333360968122533,-15.684730951755094,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,34,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 1, 0, 0]",7,14,DOWN,2.073,0.9378,0.0479,3.0586999999999995,91.54039999999999,0.06258957017117082,0.6931465794373265,2,0.33333285337009977,-15.684732319475039,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,35,7,14,18,5,"[7, 14, 1, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6814,0.8434,0.0446,2.5694,94.10979999999999,11.646283638089233,0.6926888525688968,2,0.33333360766443376,-15.684730964186727,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,36,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6848,0.8611,0.0443,2.5902,96.69999999999999,0.06264600966108723,0.6927085947299252,2,0.33333285234254895,-15.684732329747323,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,37,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6635,0.851,0.0427,2.5572,99.25719999999998,0.06250296946961449,0.6927265724951783,2,0.33333360781127724,-15.684730963274529,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,38,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6742,0.8267,0.0426,2.5435,101.80069999999998,0.06264349157889146,0.6927454767490617,1,0.3333328524190673,-15.684732328978779,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,39,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6952,1.0082,0.0443,2.7477,104.54839999999997,0.06250062663630601,0.6927626748636238,2,0.3333336079528212,-15.684730962395639,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,40,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8135,0.8323,0.0425,2.6883,107.23669999999997,0.06264097331422204,0.6927807410264679,2,0.333332852492728,-15.684732328239146,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,41,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6441,0.8305,0.0419,2.5164999999999997,109.75319999999996,0.062498283636923634,0.6927971593231586,2,0.3333336080890643,-15.684730961550086,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,42,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6438,0.835,0.0423,2.5210999999999997,112.27429999999997,0.06263845487522154,0.6928143872193432,1,0.3333328525635277,-15.684732327528444,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,43,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6367,0.8834,0.0415,2.5616000000000003,114.83589999999997,0.062495940479049716,0.6928300255385539,2,0.3333336082200048,-15.684730960737877,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,44,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.629,0.9217,0.0416,2.5923,117.42819999999996,0.06263593627004192,0.6928464150005935,1,0.33333285263146695,-15.684732326846675,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,45,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7495,1.0145,0.0464,2.8104000000000005,120.23859999999996,0.06249359717026775,0.6928612731902863,2,0.3333336083456406,-15.684730959959024,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,46,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7953,0.833,0.0423,2.6706,122.90919999999996,0.06263341750683528,0.6928768240588339,2,0.333332852696545,-15.68473232619385,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,47,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7153,0.899,0.0463,2.6606,125.56979999999996,0.06249125371816489,0.692890901974544,2,0.33333360846597054,-15.68473095921354,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,48,7,15,18,5,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.7394,0.8781,0.0484,2.6659,128.23569999999995,0.06263089859375665,0.6929056140983945,1,0.3333328527587597,-15.684732325569978,False,False,False
map0-target3-obs0-g2-T1,0,3,0,2,1,49,7,14,18,5,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7807,1.0912,0.0483,2.9202,131.15589999999995,0.06248891013032869,0.6929189116032335,2,0.33333360858099303,-15.684730958501433,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,0,1,1,18,5,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,1.8612,4.7218,0.0539,6.6369,6.6369,0.4325585772405598,1.3386327153984912,22,0.07336060461598289,-30.938574555830257,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,1,1,2,18,5,"[1, 2, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,RIGHT,1.752,4.3879,0.0483,6.1882,12.825099999999999,0.2552500089266504,1.2148161246128233,22,0.06599826331390574,-31.179988782445953,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,2,2,2,18,5,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,1.6887,4.2396,0.0449,5.9732,18.798299999999998,0.11323566757108396,1.1265263559404157,14,0.06289337607660372,-31.334286361174588,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,3,2,3,18,5,"[2, 3, 0, 0, 0]","[3, 3, 0, 0, 0]",3,3,RIGHT,1.7661,4.1039,0.0418,5.9118,24.710099999999997,0.06805180026744358,1.1025062888271215,22,0.06252407413672777,-31.36585391638031,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,4,3,3,18,5,"[3, 3, 0, 0, 0]","[3, 4, 0, 0, 0]",3,4,UP,1.6486,4.4704,0.0442,6.1632,30.873299999999997,0.061297252630337175,1.0989283671553878,14,0.06250057464689468,-31.369228926916943,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,5,3,4,18,5,"[3, 4, 0, 0, 0]","[4, 4, 0, 0, 0]",4,4,RIGHT,1.8502,5.2633,0.053,7.1665,38.0398,0.06065463767731189,1.0985876027385395,22,0.062499833056860174,-31.369467351417676,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,6,4,4,18,5,"[4, 4, 0, 0, 0]","[4, 5, 1, 0, 0]",4,5,UP,2.0279,4.6258,0.0563,6.71,44.7498,0.06061085883282135,1.0985613839534167,14,0.06249980852911966,-31.369481725624873,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,7,4,5,18,5,"[4, 5, 1, 0, 0]","[4, 6, 0, 0, 0]",4,6,UP,2.3932,4.2649,0.0509,6.7090000000000005,51.458800000000004,11.73602063502245,1.0986262861221805,12,0.06313546374855397,-31.358405468614517,False,False,False
map0-target3-obs0-g2-T2,0,3,0,2,2,8,4,6,18,5,"[4, 6, 0, 0, 0]","[4, 7, 0, 0, 0]",4,7,UP,1.6805,4.5071,0.0519,6.2395000000000005,57.6983,0.06061513983070944,1.0985640116024056,12,0.06591269046919558,-31.307246775257614,False,False,False
